crdb;brand;folder;name;seasons;name_source;seasons_source;prestige_cup_info;remark
Hyundai_VelosterTurboRSpec_2014;Hyundai;Hyundai Veloster Turbo R Spec;Hyundai Veloster Turbo R Spec;;repository;;;different file names in the repository: Hyundai Veloster Turbo R Spec | Hyundai Veloster Turbo R Spec(VitaminC)
Hyundai_VelosterTurboRSpecARK_2014;Hyundai;Hyundai Ark Performance Veloster;Hyundai Ark Performance Veloster;;repository;;;
Hyundai_VelosterTurboRSpecCrew_2014;Hyundai;Hyundai Ark Performance Veloster;Hyundai Ark Performance Veloster;;repository;;;
Indy_Car_2021;IndyCar;IndyCar;IndyCar;;repository;;;
Infiniti_Q60ProjectBlackSReward_2018;Infiniti;Infiniti Project Black S;Infiniti Project Black S;097;repository;repository;;
Infiniti_Q60ProjectBlackSRewardRecycled_2018;Infiniti;Infiniti Project Black S;Infiniti Project Black S;097;repository;repository;;
Italdesign_ZerounoDuerta_2018;Italdesign;Italdesign Zerouno Duerta;Italdesign Zerouno Duerta;;repository;;;
Italdesign_ZerounoReward_2017;Italdesign;Italdesign Zerouno;Italdesign Zerouno;115;repository;repository;;
Italdesign_ZerounoRewardRecycled_2017;Italdesign;Italdesign Zerouno;Italdesign Zerouno;115;repository;repository;;
Jaguar_CX75PrototypeCrew_2013;Jaguar;#Victor's Jaguar C-X75;Victor's Jaguar C-X75;;repository;;;
Jaguar_CX75PrototypeReward_2013;Jaguar;Jaguar C-X75;Jaguar C-X75;043;repository;repository;;
Jaguar_CX75PrototypeRewardRecycled_2013;Jaguar;Jaguar C-X75;Jaguar C-X75;043;repository;repository;;
Jaguar_FTYPERConvertibleReward_2021;Jaguar;Jaguar F-TYPE R Convertible;Jaguar F-TYPE R Convertible;146;repository;repository;;
Jaguar_FTYPERConvertibleRewardRecycled_2021;Jaguar;Jaguar F-TYPE R Convertible;Jaguar F-TYPE R Convertible;146;repository;repository;;
Jaguar_FTypeRCoupe_2016;Jaguar;Jaguar F-TYPE R AWD Coupe;Jaguar F-TYPE R AWD Coupe;;repository;;;
Jaguar_FTypeRCoupeF8_2016;Jaguar;Jaguar F-TYPE;Jaguar F-TYPE;;repository;;;
Jaguar_FTypeSVRCoupeReward_2019;Jaguar;Jaguar F-TYPE SVR Coupe Graphic Pack;Jaguar F-TYPE SVR Coupe Graphic Pack;056;repository;repository;;
Jaguar_FTypeSVRCoupeRewardRecycled_2019;Jaguar;Jaguar F-TYPE SVR Coupe;Jaguar F-TYPE SVR Coupe;056;repository;repository;;
Jaguar_Project7Boss_2016;Jaguar;#Victor's Jaguar Project 7;Victor's Jaguar Project 7;;repository;;;
Jaguar_Project7VIP_2016;Jaguar;Jaguar Project 7 (VIP);Jaguar Project 7;;repository;;;
Jaguar_XESVProject8F9_2018;Jaguar;Jaguar XE SV Project 8;Jaguar XE SV Project 8;;repository;;;
Jaguar_XESVProject8Reward_2018;Jaguar;Jaguar XE SV Project 8;Jaguar XE SV Project 8;088;repository;repository;;
Jaguar_XESVProject8RewardRecycled_2018;Jaguar;Jaguar XE SV Project 8;Jaguar XE SV Project 8;088;repository;repository;;
Jaguar_XJ220Classic_1993;Jaguar;Jaguar XJ220;Jaguar XJ220;;repository;;;
Jaguar_XJR15_1991;Jaguar;Jaguar XJR-15;Jaguar XJR-15;;automatic;;;
Jaguar_XKRSGT_2014;Jaguar;Jaguar XK-RS GT;Jaguar XK-RS GT;;repository;;;
Jeep_GladiatorF9_2019;Jeep;Jeep Gladiator;Jeep Gladiator;;repository;;;
Jeep_GladiatorReward_2019;Jeep;Jeep Gladiator Rubicon;Jeep Gladiator Rubicon;179;repository;repository;;
Jeep_GladiatorRewardRecycled_2019;Jeep;Jeep Gladiator Rubicon;Jeep Gladiator Rubicon;179;repository;repository;;
Jeep_GrandCherokeeTrackhawk_2018;Jeep;Jeep Grand Cherokee Trackhawk;Jeep Grand Cherokee Trackhawk;;repository;;;
Jeep_GrandCherokeeTrackhawkF9_2018;Jeep;Jeep Grand Cherokee Trackhawk;Jeep Grand Cherokee Trackhawk;;repository;;;
Kia_StingerGTS_2020;Kia;Kia Stinger GT;Kia Stinger GT;;repository;;;
Kimera_EVO37_2022;Kimera;Kimera EVO37;Kimera EVO37;;repository;;;
Kimera_EVO37Gold_2022;Kimera;Kimera EVO37 (Gold);Kimera EVO37;;repository;;;
Kimera_EVO37Martini_2024;Kimera;Kimera EVO37 ''Martini7 Edition'';Kimera EVO37 ''Martini7 Edition'';;repository;;;
Kimera_EVO38_2024;Kimera;Kimera EVO38;Kimera EVO38;;repository;;;
Koenigsegg_AgeraR_2013;Koenigsegg;#Shax's Koenigsegg Agera R;Shax's Koenigsegg Agera R;;repository;;;
Koenigsegg_AgeraRSReward_2017;Koenigsegg;Koenigsegg Agera RS;Koenigsegg Agera RS;049;repository;repository;;
Koenigsegg_AgeraRSRewardRecycled_2017;Koenigsegg;Koenigsegg Agera RS;Koenigsegg Agera RS;049;repository;repository;;
Koenigsegg_CC850_2023;Koenigsegg;Koenigsegg CC850;Koenigsegg CC850;;repository;;;
Koenigsegg_Gemera_2021;Koenigsegg;Koenigsegg Gemera;Koenigsegg Gemera;;repository;;;
Koenigsegg_Gemera_2025;Koenigsegg;Koenigsegg Gemera;Koenigsegg Gemera;;repository;;;
Koenigsegg_GemeraLE_2021;Koenigsegg;Koenigsegg Gemera 'Launch Edition';Koenigsegg Gemera 'Launch Edition';;repository;;;
Koenigsegg_Jesko_2020;Koenigsegg;Koenigsegg Jesko;Koenigsegg Jesko;;repository;;;
Koenigsegg_JeskoAbsolut_2021;Koenigsegg;Koenigsegg Jesko Absolut;Koenigsegg Jesko Absolut;;repository;;;
Koenigsegg_JeskoGold_2020;Koenigsegg;Koenigsegg Jesko 'Draco Red';Koenigsegg Jesko 'Draco Red';;repository;;;
Koenigsegg_JeskoRoofless_2020;Koenigsegg;Koenigsegg Jesko Roofless;Koenigsegg Jesko;;repository;;;
Koenigsegg_One1_2014;Koenigsegg;Koenigsegg One1;Koenigsegg One1;;repository;;;
Koenigsegg_RegeraHalloween_2016;Koenigsegg;Koenigsegg Regera 'CSR Edition' Ghost Package;Koenigsegg Regera 'CSR Edition' Ghost Package;;repository;;;
Koenigsegg_RegeraReward_2016;Koenigsegg;Koenigsegg Regera 'CSR Edition';Koenigsegg Regera CSR Edition;008;repository;repository;;
Koenigsegg_RegeraRewardGold_2016;Koenigsegg;Koenigsegg Regera CSR Edition Ghost Package;Koenigsegg Regera CSR Edition Ghost Package;;repository;;;
Koenigsegg_RegeraRewardRecycled_2016;Koenigsegg;Koenigsegg Regera CSR Edition;Koenigsegg Regera CSR Edition;008;repository;repository;;
KTM_XBowGTX_2020;KTM;KTM X-Bow GTX;KTM X-Bow GTX;;repository;;;
KTM_XBowRReward_2011;KTM;KTM X-BOW R;KTM X-BOW R;054;repository;repository;;
KTM_XBowRRewardRecycled_2011;KTM;KTM X-BOW R;KTM X-BOW R;054;repository;repository;;
Lamborghini_Autentica_2023;Lamborghini;Lamborghini Autentica;Lamborghini Autentica;;repository;;;
Lamborghini_AventadorLP7004_2011;Lamborghini;Lamborghini Aventador Coupe;Lamborghini Aventador Coupe;;repository;;;
Lamborghini_AventadorLP7504Superveloce_2015;Lamborghini;Lamborghini Aventador SV Coupe;Lamborghini Aventador SV Coupe;;repository;;;
Lamborghini_AventadorSJReward_2021;Lamborghini;Lamborghini Aventador LP 780-4 Ultimae;Lamborghini Aventador LP 780-4 Ultimae;137;repository;repository;;
Lamborghini_AventadorSJRewardRecycled_2021;Lamborghini;Lamborghini Aventador LP 780-4 Ultimae;Lamborghini Aventador LP 780-4 Ultimae;137;repository;repository;;
Lamborghini_AventadorSVJReward_2019;Lamborghini;Lamborghini Aventador SVJ;Lamborghini Aventador SVJ;059;repository;repository;;
Lamborghini_AventadorSVJRewardRecycled_2019;Lamborghini;Lamborghini Aventador SVJ;Lamborghini Aventador SVJ;059;repository;repository;;
Lamborghini_AventadorSVJRoadster_2020;Lamborghini;Lamborghini Aventador SVJ 63 Roadster;Lamborghini Aventador SVJ 63 Roadster;;repository;;;"different file names in the repository: Lamborghini Aventador SVJ 63 Roadster | Lamborghini SVJ 63 Roadster; different folder names in the repository: Lamborghini Aventador SVJ 63 Roadster | Lamborghini SVJ 63 Roadster"
Lamborghini_AventadorSVJRoadsterReward_2020;Lamborghini;Lamborghini Aventador SVJ 63 Roadster;Lamborghini Aventador SVJ 63 Roadster;116;repository;repository;;
Lamborghini_AventadorSVJRoadsterRewardRecycled_2020;Lamborghini;Lamborghini Aventador SVJ 63 Roadster;Lamborghini Aventador SVJ 63 Roadster;116;repository;repository;;
Lamborghini_AventadorTNR_2021;Lamborghini;Lamborghini Aventador LP 780-4 Ultimae (ET);Lamborghini Aventador LP 780-4 Ultimae;;repository;;;
Lamborghini_Centenario_2017;Lamborghini;Lamborghini Centenario;Lamborghini Centenario;;repository;;;
Lamborghini_CentenarioRoadsterAdPersonam_2017;Lamborghini;Lamborghini Centenario Roadster Ad Personam;Lamborghini Centenario Roadster Ad Personam;;repository;;;
Lamborghini_CentenarioRoadsterAndroid_2017;Lamborghini;Lamborghini Centenario Roadster (Android);Lamborghini Centenario Roadster;;repository;;;
Lamborghini_CentenarioRoadsteriOS_2017;Lamborghini;Lamborghini Centenario Roadster (iOS);Lamborghini Centenario Roadster;;repository;;;
Lamborghini_CountachClassic_1988;Lamborghini;Lamborghini Countach LP 5000 QV;Lamborghini Countach LP 5000 QV;;repository;;;
Lamborghini_CountachLPI8004_2022;Lamborghini;Lamborghini Countach LPI 800-4;Lamborghini Countach LPI 800-4;;repository;;;
Lamborghini_CountachLPI8004Reward_2022;Lamborghini;Lamborghini Countach LPI 800-4;Lamborghini Countach LPI 800-4;170;repository;repository;;
Lamborghini_CountachLPI8004RewardRecycled_2022;Lamborghini;Lamborghini Countach LPI 800-4;Lamborghini Countach LPI 800-4;170;repository;repository;;
Lamborghini_DiabloGT_2000;Lamborghini;Lamborghini Diablo GT;Lamborghini Diablo GT;;repository;;;
Lamborghini_DiabloSV_1997;Lamborghini;Lamborghini Diablo SV;Lamborghini Diablo SV;;repository;;;
Lamborghini_EssenzaSCV12_2021;Lamborghini;Lamborghini Essenza SCV12;Lamborghini Essenza SCV12;;repository;;;
Lamborghini_EssenzaSCV12Monterey_2021;Lamborghini;Lamborghini Essenza SCV12 'BiancoAsopo';Lamborghini Essenza SCV12 'Bianco Asopo';;repository;;;
Lamborghini_EssenzaSCV12Nero_2021;Lamborghini;Lamborghini Essenza SCV12 Nero;Lamborghini Essenza SCV12 Nero;;repository;;;
Lamborghini_Fenomeno_2026;Lamborghini;Lamborghini Fenomeno;Lamborghini Fenomeno;;repository;;;
Lamborghini_FewOff_2020;Lamborghini;Lamborghini Sian FKP 37;Lamborghini Sian FKP 37;;repository;;;
Lamborghini_FewOffAdPersonam_2020;Lamborghini;Lamborghini Sian FKP 37 Ad Personam;Lamborghini Sian FKP 37 Ad Personam;;repository;;;
Lamborghini_HuracanEvoReward_2019;Lamborghini;Lamborghini Huracan Evo Coupé;Lamborghini Huracan Evo Coupé;144;repository;repository;;
Lamborghini_HuracanEvoRewardRecycled_2019;Lamborghini;Lamborghini Huracan Evo Coupé;Lamborghini Huracan Evo Coupé;144;repository;repository;;
Lamborghini_HuracanEvoSpyderReward_2019;Lamborghini;Lamborghini Huracan Evo Spyder;Lamborghini Huracan Evo Spyder;098;repository;repository;;
Lamborghini_HuracanEvoSpyderRewardRecycled_2019;Lamborghini;Lamborghini Huracan Evo Spyder;Lamborghini Huracan Evo Spyder;098;repository;repository;;
Lamborghini_HuracanEVOTNR_2021;Lamborghini;Lamborghini Huracan Evo (TNR);Lamborghini Huracan Evo;;repository;;;
Lamborghini_HuracanGT3Evo2_2024;Lamborghini;Lamborghini Huracan GT3 Evo 2;Lamborghini Huracan GT3 Evo 2;;repository;;;
Lamborghini_HuracanGT3EVORacecar_2019;Lamborghini;Lamborghini Huracan GT3 EVO;Lamborghini Huracan GT3 EVO;;repository;;;
Lamborghini_HuracanLP6104_2014;Lamborghini;Lamborghini Huracan Coupe;Lamborghini Huracan Coupe;;repository;;;
Lamborghini_HuracanLP6104Reward_2014;Lamborghini;Lamborghini LB Huracan Coupe;Lamborghini LB Huracan Coupe;003,055;repository;repository;;
Lamborghini_HuracanLP6104RewardRecycled_2014;Lamborghini;Lamborghini LB Huracan Coupe;Lamborghini LB Huracan Coupe;003,055;repository;repository;276;
Lamborghini_HuracanPerformanteReward_2018;Lamborghini;Lamborghini Huracan Performante;Lamborghini Huracan Performante;029;repository;repository;;
Lamborghini_HuracanPerformanteRewardRecycled_2018;Lamborghini;Lamborghini Huracan Performante;Lamborghini Huracan Perfomante;029;repository;repository;;
Lamborghini_HuracanPerformanteSpyder_2019;Lamborghini;Lamborghini Huracan Perfomante Spyder;Lamborghini Huracan Perfomante Spyder;;repository;;;
Lamborghini_HuracanSterratoHoliday_2021;Lamborghini;Lamborghini Huracán Sterrato 'Avventure Ivernale';Lamborghini Huracán Sterrato 'Avventure Ivernale';;repository;;;
Lamborghini_HuracanSterratoReward_2021;Lamborghini;Lamborghini Huracan Sterrato;Lamborghini Huracan Sterrato;219;repository;repository;;
Lamborghini_HuracanSterratoRewardRecycled_2021;Lamborghini;Lamborghini Huracan Sterrato;Lamborghini Huracan Sterrato;219;repository;repository;;
Lamborghini_HuracanSTO_2021;Lamborghini;Lamborghini Huracan STO 2021;Lamborghini Huracan STO 2021;;repository;;;
Lamborghini_HuracanSTOEVO_2021;Lamborghini;Lamborghini Huracan STO 2021;Lamborghini Huracan STO 2021;;repository;;;
Lamborghini_HuracanTecnicaReward_2023;Lamborghini;Lamborghini Huracan Tecnica;Lamborghini Huracan Tecnica;160;repository;repository;;repository Stage6 file: [161]
Lamborghini_HuracanTecnicaRewardRecycled_2023;Lamborghini;Lamborghini Huracan Tecnica;Lamborghini Huracan Tecnica;160;repository;repository;;
Lamborghini_Invencible_2023;Lamborghini;Lamborghini Invencible;Lamborghini Invencible;;repository;;;
Lamborghini_IVReward_2024;Lamborghini;Lamborghini Lanzador Concept;Lamborghini Lanzador Concept;193;repository;repository;;
Lamborghini_IVRewardRecycled_2024;Lamborghini;Lamborghini Lanzador Concept;Lamborghini Lanzador Concept;193;repository;repository;;
Lamborghini_LB634_2024;Lamborghini;Lamborghini Temerario;Lamborghini Temerario;;repository;;;
Lamborghini_LBAventadorLP7004Reward_2011;Lamborghini;Lamborghini LB Aventador Coupe;Lamborghini LB Aventador Coupe;039;repository;repository;;
Lamborghini_LBAventadorLP7004RewardGold_2011;Lamborghini;Lamborghini LB 'Limited Edition' Aventador Coupe;Lamborghini LB Limited Edtition Aventador Coupé;;repository;;;
Lamborghini_LBAventadorLP7004RewardRecycled_2011;Lamborghini;Lamborghini LB Aventador Coupe;Lamborghini LB Aventador Coupe;039;repository;repository;;
Lamborghini_LBAventadorLP7004RewardVIP_2011;Lamborghini;Lamborghini LB Aventador Coupe (VIP);Lamborghini LB Aventador Coupé (VIP);;repository;;;
Lamborghini_LBCountachLPReward_1988;Lamborghini;Lamborghini LB Countach 1988;Lamborghini LB Countach 1988;216;repository;repository;;
Lamborghini_LBCountachLPRewardRecycled_1988;Lamborghini;Lamborghini LB Countach 1988;Lamborghini LB Countach 1988;216;repository;repository;;
Lamborghini_LBMurcielagoSVReward_2009;Lamborghini;Lamborghini LB Murcielago LP670-4 SuperVeloce;Lamborghini LB Murcielago LP670-4 SuperVeloce;111;repository;repository;;
Lamborghini_LBMurcielagoSVRewardRecycled_2009;Lamborghini;Lamborghini LB Murcielago LP670-4 SuperVeloce;Lamborghini LB Murcielago LP670-4 SuperVeloce;111;repository;repository;;
Lamborghini_LBSilhouetteHuracanReward_2014;Lamborghini;Lamborghini LB Silhouette Huracan Coupe;Lamborghini LB Silhouette Huracan Coupe;102;repository;repository;;
Lamborghini_LBSilhouetteHuracanRewardRecycled_2014;Lamborghini;Lamborghini LB Silhouette Huracan Coupe;Lamborghini LB Silhouette Huracan Coupe;102;repository;repository;;
Lamborghini_LBWKMurcielagoReward_2009;Lamborghini;Lamborghini LB Silhouette Works Murcielago;Lamborghini LB Silhouette Works Murcielago;245;repository;repository;;
Lamborghini_LBWKMurcielagoRewardRecycled_2009;Lamborghini;Lamborghini LB Silhouette Works Murcielago;Lamborghini LB Silhouette Works Murcielago;245;repository;repository;;
Lamborghini_MiuraSVLPClassic_1971;Lamborghini;Lamborghini Miura SV;Lamborghini Miura SV;;repository;;;
Lamborghini_MurcielagoLP640F8_2006;Lamborghini;Lamborghini Murcielago;Lamborghini Murcielago;;repository;;;
Lamborghini_MurcielagoSVReward_2009;Lamborghini;Lamborghini Murcielago LP670-4 SuperVeloce;Lamborghini Murcielago LP670-4 SuperVeloce;050;repository;repository;;
Lamborghini_MurcielagoSVRewardRecycled_2009;Lamborghini;Lamborghini Murcielago LP670-4 SuperVeloce;Lamborghini Murcielago LP670-4 Superveloce;050;repository;repository;;
Lamborghini_Reventon_2008;Lamborghini;Lamborghini Reventon;Lamborghini Reventon;;repository;;;
Lamborghini_RevueltoReward_2024;Lamborghini;Lamborghini Revuelto;Lamborghini Revuelto;195;repository;repository;;
Lamborghini_RevueltoRewardRecycled_2024;Lamborghini;Lamborghini Revuelto;Lamborghini Revuelto;195;repository;repository;;
Lamborghini_RevueltoSS1_2024;Lamborghini;Lamborghini Revuelto (Green);Lamborghini Revuelto;;repository;;;
Lamborghini_RevueltoSS2_2024;Lamborghini;Lamborghini Revuelto (Blue);Lamborghini Revuelto;;repository;;;
Lamborghini_RevueltoSV_2027;Lamborghini;Lamborghini Revuelto SV;Lamborghini Revuelto SV;;automatic;;;
Lamborghini_SC18Alston_2019;Lamborghini;Lamborghini SC18;Lamborghini SC18;;repository;;;
Lamborghini_SC20_2020;Lamborghini;Lamborghini SC20;Lamborghini SC20;;repository;;;
Lamborghini_SC63LMDH_2024;Lamborghini;Lamborghini SC63;Lamborghini SC63;;repository;;;
Lamborghini_SestoElementoCrew_2012;Lamborghini;#Harkness's Lamborghini Sesto Elemento;Harkness's Lamborghini Sesto Elemento;;repository;;;
Lamborghini_SestoElementoCrewRecycled_2012;Lamborghini;Lamborghini Sesto Elemento;Lamborghini Sesto Elemento;;repository;;;
Lamborghini_SianRoadster_2021;Lamborghini;Lamborghini Sian Roadster;Lamborghini Sian Roadster;;repository;;;
Lamborghini_TemerarioReward_2025;Lamborghini;Lamborghini Temerario;Lamborghini Temerario;256;repository;repository;;
Lamborghini_TemerarioRewardRecycled_2025;Lamborghini;Lamborghini Temerario;Lamborghini Temerario;256;repository;repository;;
Lamborghini_TerzoMillennio_2017;Lamborghini;Lamborghini Terzo Millennio;Lamborghini Terzo Millennio;;repository;;;
Lamborghini_UrusPerformanteReward_2023;Lamborghini;Lamborghini Urus Performante;Lamborghini Urus Performante;190;repository;repository;;
Lamborghini_UrusPerformanteRewardRecycled_2023;Lamborghini;Lamborghini Urus Performante;Lamborghini Urus Performante;190;repository;repository;;
Lamborghini_UrusPHEVReward_2024;Lamborghini;Lamborghini Urus SE;Lamborghini Urus SE;210;repository;repository;;
Lamborghini_UrusPHEVRewardRecycled_2024;Lamborghini;Lamborghini Urus SE;Lamborghini Urus SE;210;repository;repository;;
Lamborghini_UrusReward_2018;Lamborghini;Lamborghini Urus;Lamborghini Urus;046;repository;repository;;
Lamborghini_UrusRewardRecycled_2018;Lamborghini;Lamborghini Urus;Lamborghini Urus;046;repository;repository;;
Lamborghini_Veneno_2013;Lamborghini;Lamborghini Veneno;Lamborghini Veneno;;repository;;;
Lamborghini_VenenoGold_2013;Lamborghini;Lamborghini Veneno;Lamborghini Veneno;;repository;;;
Lamborghini_VenenoRoadster_2014;Lamborghini;Lamborghini Veneno Roadster;Lamborghini Veneno Roadster;;repository;;;
Lamborghini_VenenoRoadsterGold_2014;Lamborghini;Lamborghini Veneno Roadster;Lamborghini Veneno Roadster;;repository;;;
Lancia_DeltaHFIntegraleEvo2_1994;Lancia;Lancia Delta HF Integrale Evo 2;Lancia Delta HF Integrale Evo 2;;repository;;;
Landrover_RangeRoverEvoqueCoupeCrew_2016;Land Rover;#Shana's Land Rover Range Rover Evoque;Shana's Land Rover Range Rover Evoque;;repository;;;
Landrover_RangeRoverEvoqueCoupeCrewRecycled_2016;Land Rover;Land Rover Range Rover Evoque;Land Rover Range Rover Evoque;;repository;;;
Lexus_LC500ConvertibleReward_2017;Lexus;Lexus LC 500 Convertible;Lexus LC 500 Convertible;241;repository;repository;;
Lexus_LC500ConvertibleRewardRecycled_2017;Lexus;Lexus LC 500 Convertible;Lexus LC 500 Convertible;241;repository;repository;;
Lexus_LC500TNR_2018;Lexus;Lexus LC500 (TNR);Lexus LC500 (TNR);;repository;;;
Lexus_LFA_2011;Lexus;Lexus LFA;Lexus LFA;;repository;;;
Lexus_LFAGold_2011;Lexus;Lexus LFA;Lexus LFA;;repository;;;
Lexus_LFANurburgringPackage_2011;Lexus;Lexus LFA Nurburgring Package;Lexus LFA Nurburgring Package;;repository;;;
LocalMotor_RallyFighter_2013;Local Motors;Local Motors Rally Fighter;Local Motors Rally Fighter;;repository;;;
LocalMotor_RallyFighterF8_2013;Local Motors;Local Motors Rally Fighter;Local Motors Rally Fighter (F8);;repository;;;
Lotus_Evija_2020;Lotus;Lotus Evija;Lotus Evija;;repository;;;
Lotus_EvijaReward_2020;Lotus;Lotus Evija;Lotus Evija;199;repository;repository;;
Lotus_EvijaRewardRecycled_2020;Lotus;Lotus Evija;Lotus Evija;199;repository;repository;;
Lotus_EvoraGT430Reward_2018;Lotus;Evora GT430;Lotus Evora GT430;091;repository;repository;;
Lotus_EvoraGT430RewardRecycled_2018;Lotus;Lotus Evora GT430;Lotus Evora GT430;091;repository;repository;;
Lotus_Exige360CupCrew_2016;Lotus;#Finn's Lotus Exige 360 Cup;Finn's Lotus Exige 360 Cup;;repository;;;
Lotus_Exige360CupCrewRecycled_2016;Lotus;Lotus Exige 360 Cup;Lotus Exige 360 Cup;;repository;;;
Lotus_ExigeLF1_2014;Lotus;Lotus Exige LF1;Lotus Exige LF1;;repository;;;
Lotus_ExigeS_2014;Lotus;Lotus Exige Sport 350;Lotus Exige Sport 350;;repository;;;
Lotus_Type131Reward_2022;Lotus;Lotus Emira First Edition;Lotus Emira First Edition;136;repository;repository;;
Lotus_Type131RewardRecycled_2022;Lotus;Lotus Emira;Lotus Emira;136;repository;repository;;
Lotus_VorsteinerEmiraReward_2022;Lotus;Lotus Vorsteiner Emira ''LR-52 Carbon Fibre Aero Program'';Lotus Vorsteiner Emira ''LR-52 Carbon Fibre Aero Program'';232;repository;repository;;
Lotus_VorsteinerEmiraRewardRecycled_2022;Lotus;Lotus Vorsteiner Emira ''LR-52 Carbon Fibre Aero Program'';Lotus Vorsteiner Emira ''LR-52 Carbon Fibre Aero Program'';232;repository;repository;;
Maserati_7DesignMC20VIP_2021;Maserati;Maserati MC20 ARIA by 7Design;Maserati MC20 ARIA by 7Design;;repository;;;
Maserati_GhibliSQ4_2014;Maserati;Maserati Ghibli S Q4;Maserati Ghibli S Q4;;repository;;;
Maserati_GranTurismoMCReward_2018;Maserati;Maserati GranTurismo MC;Maserati GranTurismo MC;077;repository;repository;;
Maserati_GranTurismoMCRewardRecycled_2018;Maserati;Maserati GranTurismo MC;Maserati Granturismo MC;077;repository;repository;;
Maserati_LBGranTurismoS_2018;Maserati;Maserati LB GranTurismo MC Stradale;Maserati LB GranTurismo MC Stradale;;repository;;;
Maserati_MC12_2004;Maserati;Maserati MC12 Stradale;Maserati MC12 Stradale;;repository;;;
Maserati_MC12BC_2004;Maserati;Maserati MC12 Stradale BC;Maserati MC12 Stradale (Event Prize);;repository;;;
Maserati_MC12CarbonBlue_2004;Maserati;Maserat MC12 Stradale 'CarbonBlue';Maserat MC12 Stradale 'CarbonBlue';;repository;;;
Maserati_MC20CieloReward_2023;Maserati;Maserati MC20 Cielo;Maserati MC20 Cielo;198;repository;repository;;
Maserati_MC20CieloRewardRecycled_2023;Maserati;Maserati MC20 Cielo;Maserati MC20 Cielo;198;repository;repository;;
Maserati_MC20Coupe_2021;Maserati;Maserati MC20 Coupe;Maserati MC20 Coupe;;repository;;;
Mazda_Furai_2008;Mazda;Mazda Furai;Mazda Furai;;repository;;;
Mazda_KRCJapanRX8Reward_2004;Mazda;Mazda KRC-Japan SE3P Wide Body RX8;Mazda KRC-Japan RX8;173;repository;repository;;
Mazda_KRCJapanRX8RewardRecycled_2004;Mazda;Mazda KRC-Japan SE3P Wide Body RX8;Mazda KRC-Japan SE3P Wide Body RX8;173;repository;repository;;
Mazda_LBSuperSilhouetteRX7_1993;Mazda;Mazda LB Silhouette RX-7;Mazda LB Silhouette RX-7;;repository;;;
Mazda_LBSuperSilhouetteRX7SE_1993;Mazda;Mazda Special Effect LB Silhouette RX-7;Mazda Special Effect LB Silhouette RX-7;;repository;;;
Mazda_MX5_2016;Mazda;Mazda MX-5 Miata;Mazda MX-5 Miata;;repository;;;"different file names in the repository: Mazda MX-5 Miata | Mazda MX-5; different folder names in the repository: Mazda MX-5 Miata | Mazda MX-5"
Mazda_PandeMMX5_2016;Mazda;Mazda Rocket Bunny MX-5 Miata;Mazda Rocket Bunny MX-5 Miata;;repository;;;
Mazda_RBRX8_2004;Mazda;Mazda Rocket Bunny RX-8;Mazda Rocket Bunny RX-8;;repository;;;
Mazda_RX7F1_1993;Mazda;Mazda Veilside RX-7;Mazda Veilside RX-7;;repository;;;
Mazda_RX7F2_1993;Mazda;Mazda RX-7 (FnF);Mazda RX-7 (FnF);;repository;;;
Mazda_RX7F3_1993;Mazda;Mazda Veilside Fortune RX-7;Mazda Veilside Fortune RX-7;;repository;;;
Mazda_RX7Reward_1993;Mazda;Mazda Rocket Bunny RX-7;Mazda Rocket Bunny RX-7 ;035;repository;repository;;
Mazda_RX7RewardEaster_1993;Mazda;Mazda Rocket Bunny RX-7;Mazda Rocket Bunny RX-7;;repository;;;
Mazda_RX7RewardRecycled_1993;Mazda;Mazda Rocket Bunny RX-7;Mazda Rocket Bunny RX-7;035;repository;repository;;
Mazda_RX7TNR_1993;Mazda;Mazda RX-7 (TNR);Mazda RX-7 (TNR);;repository;;;
Mazda_RX8F3_2004;Mazda;Mazda RX8;Mazda RX8;;repository;;;
Mazda_RX8TNR_2008;Mazda;Mazda RX-8 (TNR);Mazda RX-8;;repository;;;
Mazzanti_EvantraMillecavalli_2019;Mazzanti;Mazzanti Evantra Millecavalli;Mazzanti Evantra Millecavalli;;repository;;;
Mazzanti_EvantraMillecavalliGold_2019;Mazzanti;Mazzanti Evantra Millecavalli;Mazzanti Evantra Millecavalli;;repository;;;
McLaren_570S_2016;McLaren;Mclaren 570S;Mclaren 570S;;repository;;;
McLaren_600LTReward_2019;McLaren;McLaren 600LT;McLaren 600LT;067;repository;repository;;
McLaren_600LTRewardRecycled_2019;McLaren;McLaren 600LT;Mclaren 600LT;067;repository;repository;;
McLaren_600LTSpiderReward_2020;McLaren;McLaren 600LT Spider by MSO;McLaren 600LT Spider by MSO;104;repository;repository;;
McLaren_600LTSpiderRewardRecycled_2020;McLaren;McLaren 600LT Spider;Mclaren 600LT Spider;104;repository;repository;;
McLaren_650S_2015;McLaren;McLaren 650S;Mclaren 650S;;repository;;;
McLaren_675LTSpiderReward_2016;McLaren;McLaren 675LT Spider;McLaren 675LT Spider;010;repository;repository;;
McLaren_675LTSpiderRewardRecycled_2016;McLaren;McLaren 675LT Spider;Mclaren 675LT Spider;010;repository;repository;;
McLaren_720SGT3_2019;McLaren;McLaren 720S GT3;McLaren 720S GT3;;repository;;;
McLaren_720SGT3X_2021;McLaren;McLaren 720S GT3X;McLaren 720S GT3X;;repository;;;
